OBSDHM,RF
202111040640 ,0
202111040650 ,0
202111040700 ,0
202111040710 ,0
202111040720 ,0
202111040730 ,0
202111040740 ,0
202111040750 ,0
202111040800 ,0
202111040810 ,0
202111040820 ,0
202111040830 ,0
202111040840 ,0
202111040850 ,0
202111040900 ,0
202111040910 ,0
202111040920 ,0
202111040930 ,0
202111040940 ,0
202111040950 ,0
202111041000 ,0
202111041010 ,0
202111041020 ,0
202111041030 ,0
202111041040 ,0
202111041050 ,0
202111041100 ,0
202111041110 ,0
202111041120 ,0
202111041130 ,0
202111041140 ,0
202111041150 ,0
202111041200 ,0
202111041210 ,0
202111041220 ,0
202111041230 ,0
202111041240 ,0
202111041250 ,0
202111041300 ,0
202111041310 ,0
202111041320 ,0
202111041330 ,0
202111041340 ,0
202111041350 ,0
202111041400 ,0
202111041410 ,0
202111041420 ,0
202111041430 ,0
202111041440 ,0
202111041450 ,0
202111041500 ,0
202111041510 ,0
202111041520 ,0
202111041530 ,0
202111041540 ,0
202111041550 ,0
202111041600 ,0
202111041610 ,0
202111041620 ,0
202111041630 ,0
202111041640 ,0
202111041650 ,0
202111041700 ,0
202111041710 ,0
202111041720 ,0
202111041730 ,0
202111041740 ,0
202111041750 ,0
202111041800 ,0
202111041810 ,0
202111041820 ,0
202111041830 ,0
202111041840 ,0
202111041850 ,0
202111041900 ,0
202111041910 ,0
202111041920 ,0
202111041930 ,0
202111041940 ,0
202111041950 ,0
202111042000 ,0
202111042010 ,0
202111042020 ,0
202111042030 ,0
202111042040 ,0
202111042050 ,0
202111042100 ,0
202111042110 ,0
202111042120 ,0
202111042130 ,0
202111042140 ,0
202111042150 ,0
202111042200 ,0
202111042210 ,0
202111042220 ,0
202111042230 ,0
202111042240 ,0
202111042250 ,0
202111042300 ,0
202111042310 ,0
202111042320 ,0
202111042330 ,0
202111042340 ,0
202111042350 ,0
202111042400 ,0
202111050010 ,0
202111050020 ,0
202111050030 ,0
202111050040 ,0
202111050050 ,0
202111050100 ,0
202111050110 ,0
202111050120 ,0
202111050130 ,0
202111050140 ,0
202111050150 ,0
202111050200 ,0
202111050210 ,0
202111050220 ,0
202111050230 ,0
202111050240 ,0
202111050250 ,0
202111050300 ,0
202111050310 ,0
202111050320 ,0
202111050330 ,0
202111050340 ,0
202111050350 ,0
202111050400 ,0
202111050410 ,0
202111050420 ,0
202111050430 ,0
202111050440 ,0
202111050450 ,0
202111050500 ,0
202111050510 ,0
202111050520 ,0
202111050530 ,0
202111050540 ,0
202111050550 ,0
202111050600 ,0
202111050610 ,0
202111050620 ,0
202111050630 ,0
202111050640 ,0
202111050650 ,0
202111050700 ,0
202111050710 ,0
202111050720 ,0
202111050730 ,0
202111050740 ,0
202111050750 ,0
202111050800 ,0
202111050810 ,0
202111050820 ,0
202111050830 ,0
202111050840 ,0
202111050850 ,0
202111050900 ,0
202111050910 ,0
202111050920 ,0
202111050930 ,0
202111050940 ,0
202111050950 ,0
202111051000 ,0
202111051010 ,0
202111051020 ,0
202111051030 ,0
202111051040 ,0
202111051050 ,0
202111051100 ,0
202111051110 ,0
202111051120 ,0
202111051130 ,0
202111051140 ,0
202111051150 ,0
202111051200 ,0
202111051210 ,0
202111051220 ,0
202111051230 ,0
202111051240 ,0
202111051250 ,0
202111051300 ,0
202111051310 ,0
202111051320 ,0
202111051330 ,0
202111051340 ,0
202111051350 ,0
202111051400 ,0
202111051410 ,0
202111051420 ,0
202111051430 ,0
202111051440 ,0
202111051450 ,0
202111051500 ,0
202111051510 ,0
202111051520 ,0
202111051530 ,0
202111051540 ,0
202111051550 ,0
202111051600 ,0
202111051610 ,0
202111051620 ,0
202111051630 ,0
202111051640 ,0
202111051650 ,0
202111051700 ,0
202111051710 ,0
202111051720 ,0
202111051730 ,0
202111051740 ,0
202111051750 ,0
202111051800 ,0
202111051810 ,0
202111051820 ,0
202111051830 ,0
202111051840 ,0
202111051850 ,0
202111051900 ,0
202111051910 ,0
202111051920 ,0
202111051930 ,0
202111051940 ,0
202111051950 ,0
202111052000 ,0
202111052010 ,0
202111052020 ,0
202111052030 ,0
202111052040 ,0
202111052050 ,0
202111052100 ,0
202111052110 ,0
202111052120 ,0
202111052130 ,0
202111052140 ,0
202111052150 ,0
202111052200 ,0
202111052210 ,0
202111052220 ,0
202111052230 ,0
202111052240 ,0
202111052250 ,0
202111052300 ,0
202111052310 ,0
202111052320 ,0
202111052330 ,0
202111052340 ,0
202111052350 ,0
202111052400 ,0
202111060010 ,0
202111060020 ,0
202111060030 ,0
202111060040 ,0
202111060050 ,0
202111060100 ,0
202111060110 ,0
202111060120 ,0
202111060130 ,0
202111060140 ,0
202111060150 ,0
202111060200 ,0
202111060210 ,0
202111060220 ,0
202111060230 ,0
202111060240 ,0
202111060250 ,0
202111060300 ,0
202111060310 ,0
202111060320 ,0
202111060330 ,0
202111060340 ,0
202111060350 ,0
202111060400 ,0
202111060410 ,0
202111060420 ,0
202111060430 ,0
202111060440 ,0
202111060450 ,0
202111060500 ,0
202111060510 ,0
202111060520 ,0
202111060530 ,0
202111060540 ,0
202111060550 ,0
202111060600 ,0
202111060610 ,0
202111060620 ,0
202111060630 ,0
202111060640 ,0
202111060650 ,0
202111060700 ,0
202111060710 ,0
202111060720 ,0
202111060730 ,0
202111060740 ,0
202111060750 ,0
202111060800 ,0
202111060810 ,0
202111060820 ,0
202111060830 ,0
202111060840 ,0
202111060850 ,0
202111060900 ,0
202111060910 ,0
202111060920 ,0
202111060930 ,0
202111060940 ,0
202111060950 ,0
202111061000 ,0
202111061010 ,0
202111061020 ,0
202111061030 ,0
202111061040 ,0
202111061050 ,0
202111061100 ,0
202111061110 ,0
202111061120 ,0
202111061130 ,0
202111061140 ,0
202111061150 ,0
202111061200 ,0
202111061210 ,0
202111061220 ,0
202111061230 ,0
202111061240 ,0
202111061250 ,0
202111061300 ,0
202111061310 ,0
202111061320 ,0
202111061330 ,0
202111061340 ,0
202111061350 ,0
202111061400 ,0
202111061410 ,0
202111061420 ,0
202111061430 ,0
202111061440 ,0
202111061450 ,0
202111061500 ,0
202111061510 ,0
202111061520 ,0
202111061530 ,0
202111061540 ,0
202111061550 ,0
202111061600 ,0
202111061610 ,0
202111061620 ,0
202111061630 ,0
202111061640 ,0
202111061650 ,0
202111061700 ,0
202111061710 ,0
202111061720 ,0
202111061730 ,0
202111061740 ,0
202111061750 ,0
202111061800 ,0
202111061810 ,0
202111061820 ,0
202111061830 ,0
202111061840 ,0
202111061850 ,0
202111061900 ,0
202111061910 ,0
202111061920 ,0
202111061930 ,0
202111061940 ,0
202111061950 ,0
202111062000 ,0
202111062010 ,0
202111062020 ,0
202111062030 ,0
202111062040 ,0
202111062050 ,0
202111062100 ,0
202111062110 ,0
202111062120 ,0
202111062130 ,0
202111062140 ,0
202111062150 ,0
202111062200 ,0
202111062210 ,0
202111062220 ,0
202111062230 ,0
202111062240 ,0
202111062250 ,0
202111062300 ,0
202111062310 ,0
202111062320 ,0
202111062330 ,0
202111062340 ,0
202111062350 ,0
202111062400 ,0
202111070010 ,0
202111070020 ,0
202111070030 ,0
202111070040 ,0
202111070050 ,0
202111070100 ,0
202111070110 ,0
202111070120 ,0
202111070130 ,0
202111070140 ,0
202111070150 ,0
202111070200 ,0
202111070210 ,0
202111070220 ,0
202111070230 ,0
202111070240 ,0
202111070250 ,0
202111070300 ,0
202111070310 ,0
202111070320 ,0
202111070330 ,0
202111070340 ,0
202111070350 ,0
202111070400 ,0
202111070410 ,0
202111070420 ,0
202111070430 ,0
202111070440 ,0
202111070450 ,0
202111070500 ,0
202111070510 ,0
202111070520 ,0
202111070530 ,0
202111070540 ,0
202111070550 ,0
202111070600 ,0
202111070610 ,0
202111070620 ,0
202111070630 ,0
202111070640 ,0
202111070650 ,0
202111070700 ,0
202111070710 ,0
202111070720 ,0
202111070730 ,0
202111070740 ,0
202111070750 ,0
202111070800 ,0
202111070810 ,0
202111070820 ,0
202111070830 ,0
202111070840 ,0
202111070850 ,0
202111070900 ,0
202111070910 ,0
202111070920 ,0
202111070930 ,0
202111070940 ,0
202111070950 ,0
202111071000 ,0
202111071010 ,0
202111071020 ,0
202111071030 ,0
202111071040 ,0
202111071050 ,0
202111071100 ,0
202111071110 ,0
202111071120 ,0
202111071130 ,0
202111071140 ,0
202111071150 ,0
202111071200 ,0
202111071210 ,0
202111071220 ,0
202111071230 ,0
202111071240 ,0
202111071250 ,0
202111071300 ,0
202111071310 ,0
202111071320 ,0
202111071330 ,0
202111071340 ,0
202111071350 ,0
202111071400 ,0
202111071410 ,0
202111071420 ,0
202111071430 ,0
202111071440 ,0
202111071450 ,0
202111071500 ,0
202111071510 ,0
202111071520 ,0
202111071530 ,0
202111071540 ,0
202111071550 ,0
202111071600 ,0
202111071610 ,0
202111071620 ,0
202111071630 ,0
202111071640 ,0
202111071650 ,0
202111071700 ,0
202111071710 ,0
202111071720 ,0
202111071730 ,0
202111071740 ,0
202111071750 ,0
202111071800 ,0
202111071810 ,0
202111071820 ,0
202111071830 ,0
202111071840 ,0
202111071850 ,0
202111071900 ,0
202111071910 ,0
202111071920 ,0
202111071930 ,0
202111071940 ,0
202111071950 ,0
202111072000 ,0
202111072010 ,0
202111072020 ,0
202111072030 ,0
202111072040 ,0
202111072050 ,0
202111072100 ,0
202111072110 ,0
202111072120 ,0
202111072130 ,0
202111072140 ,0
202111072150 ,0
202111072200 ,0
202111072210 ,0
202111072220 ,0
202111072230 ,0
202111072240 ,0
202111072250 ,0
202111072300 ,0
202111072310 ,0
202111072320 ,0
202111072330 ,0
202111072340 ,0
202111072350 ,0
202111072400 ,0
202111080010 ,0
202111080020 ,0
202111080030 ,0
202111080040 ,0
202111080050 ,0
202111080100 ,0
202111080110 ,0
202111080120 ,0
202111080130 ,0
202111080140 ,0
202111080150 ,0
202111080200 ,0
202111080210 ,0
202111080220 ,0
202111080230 ,0
202111080240 ,0
202111080250 ,0
202111080300 ,0
202111080310 ,0
202111080320 ,0
202111080330 ,0
202111080340 ,0
202111080350 ,0
202111080400 ,0
202111080410 ,0
202111080420 ,0
202111080430 ,0
202111080440 ,0
202111080450 ,0
202111080500 ,0
202111080510 ,0
202111080520 ,0
202111080530 ,0
202111080540 ,0
202111080550 ,0
202111080600 ,0
202111080610 ,1
202111080620 ,0
202111080630 ,0
202111080640 ,0
202111080650 ,0
202111080700 ,0
202111080710 ,1
202111080720 ,1
202111080730 ,1
202111080740 ,0
202111080750 ,1
202111080800 ,0
202111080810 ,0
202111080820 ,1
202111080830 ,0
202111080840 ,1
202111080850 ,1
202111080900 ,0
202111080910 ,1
202111080920 ,1
202111080930 ,0
202111080940 ,1
202111080950 ,1
202111081000 ,0
202111081010 ,1
202111081020 ,0
202111081030 ,1
202111081040 ,0
202111081050 ,1
202111081100 ,1
202111081110 ,0
202111081120 ,0
202111081130 ,0
202111081140 ,0
202111081150 ,0
202111081200 ,0
202111081210 ,0
202111081220 ,0
202111081230 ,0
202111081240 ,0
202111081250 ,0
202111081300 ,0
202111081310 ,0
202111081320 ,0
202111081330 ,0
202111081340 ,0
202111081350 ,0
202111081400 ,0
202111081410 ,1
202111081420 ,0
202111081430 ,0
202111081440 ,0
202111081450 ,0
202111081500 ,0
202111081510 ,0
202111081520 ,0
202111081530 ,0
202111081540 ,0
202111081550 ,0
202111081600 ,0
202111081610 ,0
202111081620 ,0
202111081630 ,0
202111081640 ,0
202111081650 ,0
202111081700 ,0
202111081710 ,0
202111081720 ,0
202111081730 ,0
202111081740 ,0
202111081750 ,0
202111081800 ,0
202111081810 ,0
202111081820 ,0
202111081830 ,0
202111081840 ,0
202111081850 ,0
202111081900 ,0
202111081910 ,0
202111081920 ,0
202111081930 ,0
202111081940 ,0
202111081950 ,0
202111082000 ,0
202111082010 ,0
202111082020 ,0
202111082030 ,0
202111082040 ,0
202111082050 ,0
202111082100 ,0
202111082110 ,0
202111082120 ,0
202111082130 ,0
202111082140 ,0
202111082150 ,0
202111082200 ,0
202111082210 ,0
202111082220 ,0
202111082230 ,0
202111082240 ,0
202111082250 ,0
202111082300 ,0
202111082310 ,0
202111082320 ,0
202111082330 ,0
202111082340 ,0
202111082350 ,0
202111082400 ,0
202111090010 ,0
202111090020 ,0
202111090030 ,0
202111090040 ,0
202111090050 ,0
202111090100 ,0
202111090110 ,0
202111090120 ,0
202111090130 ,0
202111090140 ,0
202111090150 ,0
202111090200 ,0
202111090210 ,0
202111090220 ,0
202111090230 ,0
202111090240 ,0
202111090250 ,0
202111090300 ,0
202111090310 ,0
202111090320 ,0
202111090330 ,0
202111090340 ,0
202111090350 ,0
202111090400 ,0
202111090410 ,0
202111090420 ,0
202111090430 ,0
202111090440 ,0
202111090450 ,0
202111090500 ,0
202111090510 ,0
202111090520 ,0
202111090530 ,0
202111090540 ,0
202111090550 ,0
202111090600 ,0
202111090610 ,0
202111090620 ,0
202111090630 ,0
202111090640 ,0
202111090650 ,0
202111090700 ,0
202111090710 ,0
202111090720 ,0
202111090730 ,0
202111090740 ,0
202111090750 ,0
202111090800 ,0
202111090810 ,0
202111090820 ,0
202111090830 ,0
202111090840 ,0
202111090850 ,0
202111090900 ,0
202111090910 ,0
202111090920 ,0
202111090930 ,0
202111090940 ,0
202111090950 ,0
202111091000 ,0
202111091010 ,0
202111091020 ,0
202111091030 ,0
202111091040 ,0
202111091050 ,0
202111091100 ,0
202111091110 ,0
202111091120 ,0
202111091130 ,0
202111091140 ,0
202111091150 ,0
202111091200 ,0
202111091210 ,0
202111091220 ,0
202111091230 ,0
202111091240 ,0
202111091250 ,0
202111091300 ,0
202111091310 ,0
202111091320 ,0
202111091330 ,0
202111091340 ,0
202111091350 ,0
202111091400 ,0
202111091410 ,0
202111091420 ,0
202111091430 ,0
202111091440 ,0
202111091450 ,0
202111091500 ,0
202111091510 ,0
202111091520 ,0
202111091530 ,0
202111091540 ,0
202111091550 ,0
202111091600 ,0
202111091610 ,0
202111091620 ,0
202111091630 ,0
202111091640 ,0
202111091650 ,0
202111091700 ,0
202111091710 ,0
202111091720 ,0
202111091730 ,0
202111091740 ,0
202111091750 ,0
202111091800 ,0
202111091810 ,0
202111091820 ,0
202111091830 ,0
202111091840 ,0
202111091850 ,0
202111091900 ,0
202111091910 ,0
202111091920 ,0
202111091930 ,0
202111091940 ,0
202111091950 ,0
202111092000 ,0
202111092010 ,0
202111092020 ,0
202111092030 ,0
202111092040 ,0
202111092050 ,0
202111092100 ,0
202111092110 ,0
202111092120 ,0
202111092130 ,0
202111092140 ,0
202111092150 ,0
202111092200 ,0
202111092210 ,0
202111092220 ,0
202111092230 ,0
202111092240 ,0
202111092250 ,0
202111092300 ,0
202111092310 ,0
202111092320 ,0
202111092330 ,0
202111092340 ,1
202111092350 ,0
202111092400 ,0
202111100010 ,0
202111100020 ,0
202111100030 ,0
202111100040 ,0
202111100050 ,0
202111100100 ,0
202111100110 ,0
202111100120 ,0
202111100130 ,0
202111100140 ,0
202111100150 ,0
202111100200 ,0
202111100210 ,0
202111100220 ,0
202111100230 ,0
202111100240 ,0
202111100250 ,0
202111100300 ,0
202111100310 ,0
202111100320 ,0
202111100330 ,0
202111100340 ,0
202111100350 ,0
202111100400 ,0
202111100410 ,0
202111100420 ,0
202111100430 ,0
202111100440 ,0
202111100450 ,0
202111100500 ,0
202111100510 ,0
202111100520 ,0
202111100530 ,0
202111100540 ,0
202111100550 ,0
202111100600 ,0
202111100610 ,0
202111100620 ,0
202111100630 ,0
202111100640 ,0
202111100650 ,0
202111100700 ,0
202111100710 ,0
202111100720 ,0
202111100730 ,0
202111100740 ,0
202111100750 ,0
202111100800 ,0
202111100810 ,0
202111100820 ,0
202111100830 ,0
202111100840 ,0
202111100850 ,0
202111100900 ,0
202111100910 ,0
202111100920 ,0
202111100930 ,0
202111100940 ,0
202111100950 ,0
202111101000 ,0
202111101010 ,0
202111101020 ,0
202111101030 ,0
202111101040 ,0
202111101050 ,0
202111101100 ,0
202111101110 ,0
202111101120 ,0
202111101130 ,0
202111101140 ,0
202111101150 ,0
202111101200 ,0
202111101210 ,0
202111101220 ,0
202111101230 ,0
202111101240 ,0
202111101250 ,0
202111101300 ,0
202111101310 ,0
202111101320 ,0
202111101330 ,0
202111101340 ,1
202111101350 ,0
202111101400 ,0
202111101410 ,0
202111101420 ,0
202111101430 ,0
202111101440 ,0
202111101450 ,0
202111101500 ,0
202111101510 ,0
202111101520 ,0
202111101530 ,0
202111101540 ,0
202111101550 ,0
202111101600 ,0
202111101610 ,0
202111101620 ,0
202111101630 ,0
202111101640 ,0
202111101650 ,0
202111101700 ,0
202111101710 ,0
202111101720 ,0
202111101730 ,0
202111101740 ,0
202111101750 ,0
202111101800 ,0
202111101810 ,0
202111101820 ,0
202111101830 ,0
202111101840 ,0
202111101850 ,0
202111101900 ,0
202111101910 ,0
202111101920 ,0
202111101930 ,0
202111101940 ,0
202111101950 ,0
202111102000 ,0
202111102010 ,0
202111102020 ,0
202111102030 ,0
202111102040 ,0
202111102050 ,0
202111102100 ,0
202111102110 ,0
202111102120 ,0
202111102130 ,0
202111102140 ,0
202111102150 ,0
202111102200 ,0
202111102210 ,0
202111102220 ,0
202111102230 ,0
202111102240 ,0
202111102250 ,0
202111102300 ,0
202111102310 ,0
202111102320 ,1
202111102330 ,0
202111102340 ,0
202111102350 ,0
202111102400 ,0
202111110010 ,0
202111110020 ,0
202111110030 ,0
202111110040 ,0
202111110050 ,0
202111110100 ,0
202111110110 ,0
202111110120 ,0
202111110130 ,0
202111110140 ,0
202111110150 ,0
202111110200 ,0
202111110210 ,0
202111110220 ,0
202111110230 ,0
202111110240 ,0
202111110250 ,0
202111110300 ,0
202111110310 ,0
202111110320 ,1
202111110330 ,0
202111110340 ,0
202111110350 ,0
202111110400 ,0
202111110410 ,0
202111110420 ,0
202111110430 ,0
202111110440 ,0
202111110450 ,0
202111110500 ,0
202111110510 ,0
202111110520 ,0
202111110530 ,0
202111110540 ,0
202111110550 ,0
202111110600 ,0
202111110610 ,0
202111110620 ,0
202111110630 ,0
202111110640 ,0
202111110650 ,0
202111110700 ,0
202111110710 ,0
202111110720 ,0
202111110730 ,0
202111110740 ,0
202111110750 ,0
202111110800 ,0
202111110810 ,0
202111110820 ,0
202111110830 ,0
202111110840 ,0
202111110850 ,0
202111110900 ,0
202111110910 ,0
202111110920 ,0
202111110930 ,0
202111110940 ,0
202111110950 ,0
202111111000 ,0
202111111010 ,0
202111111020 ,0
202111111030 ,0
202111111040 ,0
202111111050 ,0
202111111100 ,0
202111111110 ,0
202111111120 ,0
202111111130 ,0
202111111140 ,0
202111111150 ,0
202111111200 ,0
202111111210 ,0
202111111220 ,0
202111111230 ,0
202111111240 ,0
202111111250 ,0
202111111300 ,0
202111111310 ,0
202111111320 ,0
202111111330 ,0
202111111340 ,0
202111111350 ,0
202111111400 ,0
202111111410 ,0
202111111420 ,0
202111111430 ,0
202111111440 ,1
202111111450 ,0
202111111500 ,0
202111111510 ,0
202111111520 ,0
202111111530 ,0
202111111540 ,0
202111111550 ,0
202111111600 ,0
202111111610 ,0
202111111620 ,0
202111111630 ,0
202111111640 ,0
202111111650 ,0
202111111700 ,0
202111111710 ,0
202111111720 ,0
202111111730 ,0
202111111740 ,0
202111111750 ,0
202111111800 ,0
202111111810 ,0
202111111820 ,0
202111111830 ,0
202111111840 ,0
202111111850 ,0
202111111900 ,0
202111111910 ,0
202111111920 ,0
202111111930 ,0
202111111940 ,0
202111111950 ,0
202111112000 ,0
202111112010 ,0
202111112020 ,0
202111112030 ,0
202111112040 ,0
202111112050 ,0
202111112100 ,0
202111112110 ,0
202111112120 ,1
202111112130 ,1
202111112140 ,1
202111112150 ,0
202111112200 ,0
202111112210 ,0
202111112220 ,0
202111112230 ,0
202111112240 ,0
202111112250 ,0
202111112300 ,0
202111112310 ,0
202111112320 ,0
202111112330 ,0
202111112340 ,0
202111112350 ,0
202111112400 ,0
202111120010 ,0
202111120020 ,0
202111120030 ,0
202111120040 ,1
202111120050 ,0
202111120100 ,0
202111120110 ,0
202111120120 ,0
202111120130 ,0
202111120140 ,0
202111120150 ,0
202111120200 ,0
202111120210 ,0
202111120220 ,0
202111120230 ,0
202111120240 ,0
202111120250 ,0
202111120300 ,0
202111120310 ,0
202111120320 ,0
202111120330 ,0
202111120340 ,0
202111120350 ,0
202111120400 ,0
202111120410 ,0
202111120420 ,0
202111120430 ,0
202111120440 ,0
202111120450 ,0
202111120500 ,0
202111120510 ,0
202111120520 ,0
202111120530 ,0
202111120540 ,0
202111120550 ,0
202111120600 ,0
202111120610 ,0
202111120620 ,0
202111120630 ,0
202111120640 ,0
202111120650 ,0
202111120700 ,0
202111120710 ,0
202111120720 ,0
202111120730 ,0
202111120740 ,0
202111120750 ,0
202111120800 ,0
202111120810 ,0
202111120820 ,0
202111120830 ,0
202111120840 ,0
202111120850 ,0
202111120900 ,0
202111120910 ,0
202111120920 ,0
202111120930 ,0
202111120940 ,0
202111120950 ,0
202111121000 ,0
202111121010 ,0
202111121020 ,0
202111121030 ,0
202111121040 ,0
202111121050 ,0
202111121100 ,0
202111121110 ,0
202111121120 ,0
202111121130 ,0
202111121140 ,0
202111121150 ,0
202111121200 ,0
202111121210 ,0
202111121220 ,0
202111121230 ,0
202111121240 ,0
202111121250 ,0
202111121300 ,0
202111121310 ,0
202111121320 ,0
202111121330 ,0
202111121340 ,0
202111121350 ,0
202111121400 ,0
202111121410 ,0
202111121420 ,0
202111121430 ,0
202111121440 ,0
202111121450 ,0
202111121500 ,0
202111121510 ,0
202111121520 ,0
202111121530 ,0
202111121540 ,0
202111121550 ,0
202111121600 ,0
202111121610 ,0
202111121620 ,0
202111121630 ,0
202111121640 ,0
202111121650 ,0
202111121700 ,0
202111121710 ,0
202111121720 ,0
202111121730 ,0
202111121740 ,0
202111121750 ,0
202111121800 ,0
202111121810 ,0
202111121820 ,0
202111121830 ,0
202111121840 ,0
202111121850 ,0
202111121900 ,0
202111121910 ,0
202111121920 ,0
202111121930 ,0
202111121940 ,0
202111121950 ,0
202111122000 ,0
202111122010 ,0
202111122020 ,0
202111122030 ,0
202111122040 ,0
202111122050 ,0
202111122100 ,0
202111122110 ,0
202111122120 ,0
202111122130 ,0
202111122140 ,0
202111122150 ,0
202111122200 ,0
202111122210 ,0
202111122220 ,0
202111122230 ,0
202111122240 ,0
202111122250 ,0
202111122300 ,0
202111122310 ,0
202111122320 ,0
202111122330 ,0
202111122340 ,0
202111122350 ,0
202111122400 ,0
202111130010 ,0
202111130020 ,0
202111130030 ,0
202111130040 ,0
202111130050 ,0
202111130100 ,0
202111130110 ,0
202111130120 ,0
202111130130 ,0
202111130140 ,0
202111130150 ,0
202111130200 ,0
202111130210 ,0
202111130220 ,0
202111130230 ,0
202111130240 ,0
202111130250 ,0
202111130300 ,0
202111130310 ,0
202111130320 ,0
202111130330 ,0
202111130340 ,0
202111130350 ,0
202111130400 ,0
202111130410 ,0
202111130420 ,0
202111130430 ,0
202111130440 ,0
202111130450 ,0
202111130500 ,0
202111130510 ,0
202111130520 ,0
202111130530 ,0
202111130540 ,0
202111130550 ,0
202111130600 ,0
202111130610 ,0
202111130620 ,0
202111130630 ,0
202111130640 ,0
202111130650 ,0
202111130700 ,0
202111130710 ,0
202111130720 ,0
202111130730 ,0
202111130740 ,0
202111130750 ,0
202111130800 ,0
202111130810 ,0
202111130820 ,0
202111130830 ,0
202111130840 ,0
202111130850 ,0
202111130900 ,0
202111130910 ,0
202111130920 ,0
202111130930 ,0
202111130940 ,0
202111130950 ,0
202111131000 ,0
202111131010 ,0
202111131020 ,0
202111131030 ,0
202111131040 ,0
202111131050 ,0
202111131100 ,0
202111131110 ,0
202111131120 ,0
202111131130 ,0
202111131140 ,0
202111131150 ,0
202111131200 ,0
202111131210 ,0
202111131220 ,0
202111131230 ,0
202111131240 ,0
202111131250 ,0
202111131300 ,0
202111131310 ,0
202111131320 ,0
202111131330 ,0
202111131340 ,0
202111131350 ,0
202111131400 ,0
202111131410 ,0
202111131420 ,0
202111131430 ,0
202111131440 ,0
202111131450 ,0
202111131500 ,0
202111131510 ,0
202111131520 ,0
202111131530 ,0
202111131540 ,0
202111131550 ,0
202111131600 ,0
202111131610 ,0
202111131620 ,0
202111131630 ,0
202111131640 ,0
202111131650 ,0
202111131700 ,0
202111131710 ,0
202111131720 ,0
202111131730 ,0
202111131740 ,0
202111131750 ,0
202111131800 ,0
202111131810 ,0
202111131820 ,0
202111131830 ,0
202111131840 ,0
202111131850 ,0
202111131900 ,0
202111131910 ,0
202111131920 ,0
202111131930 ,0
202111131940 ,0
202111131950 ,0
202111132000 ,0
202111132010 ,0
202111132020 ,0
202111132030 ,0
202111132040 ,0
202111132050 ,0
202111132100 ,0
202111132110 ,0
202111132120 ,0
202111132130 ,0
202111132140 ,0
202111132150 ,0
202111132200 ,0
202111132210 ,0
202111132220 ,0
202111132230 ,0
202111132240 ,0
202111132250 ,0
202111132300 ,0
202111132310 ,0
202111132320 ,0
202111132330 ,0
202111132340 ,0
202111132350 ,0
202111132400 ,0
202111140010 ,0
202111140020 ,0
202111140030 ,0
202111140040 ,0
202111140050 ,0
202111140100 ,0
202111140110 ,0
202111140120 ,0
202111140130 ,0
202111140140 ,0
202111140150 ,0
202111140200 ,0
202111140210 ,0
202111140220 ,0
202111140230 ,0
202111140240 ,0
202111140250 ,0
202111140300 ,0
202111140310 ,0
202111140320 ,0
202111140330 ,0
202111140340 ,0
202111140350 ,0
202111140400 ,0
202111140410 ,0
202111140420 ,0
202111140430 ,0
202111140440 ,0
202111140450 ,0
202111140500 ,0
202111140510 ,0
202111140520 ,0
202111140530 ,0
202111140540 ,0
202111140550 ,0
202111140600 ,0
202111140610 ,0
202111140620 ,0
202111140630 ,0
202111140640 ,0
202111140650 ,0
202111140700 ,0
202111140710 ,0
202111140720 ,0
202111140730 ,0
202111140740 ,0
202111140750 ,0
202111140800 ,0
202111140810 ,0
202111140820 ,0
202111140830 ,0
202111140840 ,0
202111140850 ,0
202111140900 ,0
202111140910 ,0
202111140920 ,0
202111140930 ,0
202111140940 ,0
202111140950 ,0
202111141000 ,0
202111141010 ,0
202111141020 ,0
202111141030 ,0
202111141040 ,0
202111141050 ,0
202111141100 ,0
202111141110 ,0
202111141120 ,0
202111141130 ,0
202111141140 ,0
202111141150 ,0
202111141200 ,0
202111141210 ,0
202111141220 ,0
202111141230 ,0
202111141240 ,0
202111141250 ,0
202111141300 ,0
202111141310 ,0
202111141320 ,0
202111141330 ,0
202111141340 ,0
202111141350 ,0
202111141400 ,0
202111141410 ,0
202111141420 ,0
202111141430 ,0
202111141440 ,0
202111141450 ,0
202111141500 ,0
202111141510 ,0
202111141520 ,0
202111141530 ,0
202111141540 ,0
202111141550 ,0
202111141600 ,0
202111141610 ,0
202111141620 ,0
202111141630 ,0
202111141640 ,0
202111141650 ,0
202111141700 ,0
202111141710 ,0
202111141720 ,0
202111141730 ,0
202111141740 ,0
202111141750 ,0
202111141800 ,0
202111141810 ,0
202111141820 ,0
202111141830 ,0
202111141840 ,0
202111141850 ,0
202111141900 ,0
202111141910 ,0
202111141920 ,0
202111141930 ,0
202111141940 ,0
202111141950 ,0
202111142000 ,0
202111142010 ,0
202111142020 ,0
202111142030 ,0
202111142040 ,0
202111142050 ,0
202111142100 ,0
202111142110 ,0
202111142120 ,0
202111142130 ,0
202111142140 ,0
202111142150 ,0
202111142200 ,0
202111142210 ,0
202111142220 ,0
202111142230 ,0
202111142240 ,0
202111142250 ,0
202111142300 ,0
202111142310 ,0
202111142320 ,0
202111142330 ,0
202111142340 ,0
202111142350 ,0
202111142400 ,0
202111150010 ,0
202111150020 ,0
202111150030 ,0
202111150040 ,0
202111150050 ,0
202111150100 ,0
202111150110 ,0
202111150120 ,0
202111150130 ,0
